"[37, 11, 24, 36, 0, 49, 33, 23, 47, 50, 44, 14, 0, 22, 26, 42, 7, 20, 34, 6, 0, 27, 40, 46, 31, 45, 0, 15, 28, 41, 0, 8, 16, 29, 9, 21, 39, 0, 38, 30, 35, 5, 0, 25, 1, 12, 32, 3, 0, 19, 17, 2, 0, 18, 48, 0, 4, 10, 0, 13, 43, 0, 0, 0]"
"[17, 37, 13, 39, 40, 21, 0, 38, 29, 32, 42, 7, 30, 2, 0, 47, 49, 41, 28, 45, 5, 0, 34, 48, 25, 36, 0, 44, 9, 27, 33, 0, 1, 16, 31, 15, 0, 12, 26, 35, 0, 10, 43, 20, 14, 23, 24, 0, 19, 8, 4, 0, 6, 11, 50, 3, 0, 18, 22, 0, 46, 0, 0, 0]"
"[42, 14, 43, 38, 25, 3, 41, 0, 18, 17, 31, 40, 24, 48, 47, 0, 33, 26, 50, 19, 10, 15, 9, 0, 11, 28, 49, 22, 5, 44, 0, 16, 29, 13, 34, 0, 30, 21, 36, 7, 0, 32, 37, 27, 2, 0, 1, 39, 4, 0, 35, 45, 20, 8, 12, 0, 23, 46, 0, 6, 0, 0, 0, 0]"
"[4, 3, 28, 0, 47, 48, 49, 7, 0, 6, 12, 24, 33, 26, 23, 0, 22, 27, 21, 40, 17, 0, 18, 38, 5, 9, 32, 0, 31, 2, 50, 35, 14, 0, 13, 20, 10, 46, 11, 0, 43, 45, 39, 36, 0, 42, 16, 41, 0, 25, 1, 44, 0, 8, 0, 30, 19, 0, 34, 37, 0, 29, 15, 0]"
"[2, 42, 44, 40, 10, 4, 0, 45, 29, 33, 41, 0, 16, 28, 34, 48, 3, 0, 7, 35, 21, 32, 46, 30, 0, 13, 6, 39, 11, 19, 0, 9, 38, 5, 36, 12, 1, 0, 17, 8, 0, 49, 18, 26, 0, 27, 14, 43, 0, 20, 15, 31, 24, 22, 0, 37, 50, 0, 25, 0, 47, 0, 23, 0]"
"[30, 38, 37, 39, 41, 0, 45, 17, 18, 35, 0, 21, 46, 7, 13, 40, 0, 43, 25, 48, 14, 6, 19, 0, 26, 36, 12, 11, 0, 4, 3, 9, 22, 49, 0, 47, 1, 24, 5, 8, 28, 0, 20, 16, 44, 0, 27, 2, 33, 0, 15, 31, 23, 0, 50, 34, 42, 0, 32, 0, 29, 10, 0, 0]"
"[32, 24, 35, 25, 45, 23, 6, 0, 29, 16, 39, 11, 31, 0, 4, 30, 20, 21, 47, 38, 0, 27, 19, 17, 7, 5, 34, 0, 46, 36, 3, 10, 14, 0, 8, 37, 12, 26, 0, 2, 42, 50, 13, 0, 44, 15, 18, 43, 0, 9, 40, 33, 0, 28, 0, 48, 1, 49, 0, 22, 0, 41, 0, 0]"
"[19, 29, 41, 12, 27, 34, 0, 44, 40, 48, 45, 6, 14, 0, 49, 10, 42, 33, 3, 0, 4, 8, 9, 39, 0, 2, 36, 43, 0, 13, 23, 24, 38, 0, 37, 7, 26, 16, 0, 32, 31, 25, 17, 0, 11, 28, 46, 47, 0, 50, 30, 22, 0, 15, 1, 0, 20, 21, 5, 35, 0, 18, 0, 0]"
"[40, 31, 20, 48, 41, 39, 21, 0, 36, 4, 33, 7, 25, 17, 0, 27, 3, 13, 12, 14, 38, 0, 10, 45, 28, 44, 11, 29, 0, 22, 35, 47, 24, 32, 30, 0, 34, 2, 9, 19, 0, 43, 37, 1, 42, 8, 0, 46, 18, 26, 0, 6, 23, 0, 15, 5, 50, 0, 49, 16, 0, 0, 0, 0]"
"[15, 43, 21, 5, 0, 47, 3, 35, 32, 6, 42, 33, 38, 0, 36, 45, 40, 0, 19, 25, 26, 7, 0, 37, 13, 18, 10, 17, 0, 8, 30, 11, 44, 46, 49, 23, 0, 20, 22, 0, 2, 27, 48, 14, 24, 0, 4, 12, 50, 1, 16, 0, 34, 28, 41, 39, 0, 29, 9, 0, 31, 0, 0, 0]"
"[25, 19, 8, 2, 42, 1, 0, 18, 36, 46, 10, 0, 6, 7, 50, 32, 30, 13, 0, 11, 49, 39, 44, 9, 14, 0, 37, 26, 17, 21, 0, 40, 20, 35, 0, 27, 16, 28, 22, 0, 5, 31, 3, 45, 0, 38, 23, 29, 48, 0, 34, 24, 33, 15, 0, 41, 12, 0, 43, 0, 47, 0, 4, 0]"
"[47, 33, 1, 26, 15, 0, 7, 18, 30, 14, 2, 4, 9, 17, 0, 36, 11, 42, 41, 32, 31, 0, 40, 5, 22, 28, 44, 25, 6, 38, 0, 23, 50, 46, 45, 49, 10, 13, 0, 8, 43, 20, 3, 0, 19, 34, 39, 35, 0, 29, 21, 0, 24, 27, 0, 12, 0, 48, 37, 0, 16, 0, 0, 0]"
"[2, 14, 49, 35, 43, 0, 41, 17, 18, 48, 23, 9, 0, 37, 24, 11, 39, 12, 0, 15, 22, 28, 42, 34, 46, 4, 0, 44, 20, 50, 16, 0, 30, 21, 26, 33, 3, 0, 27, 38, 13, 0, 25, 36, 6, 5, 19, 0, 45, 47, 31, 0, 8, 40, 32, 0, 29, 0, 1, 10, 0, 7, 0, 0]"
"[27, 6, 19, 24, 41, 0, 46, 26, 11, 48, 21, 0, 37, 18, 10, 2, 1, 39, 0, 31, 29, 23, 16, 8, 45, 0, 12, 49, 4, 15, 28, 5, 0, 35, 20, 13, 7, 0, 25, 22, 17, 47, 36, 0, 40, 3, 43, 33, 38, 0, 44, 50, 9, 0, 34, 30, 0, 42, 14, 0, 32, 0, 0, 0]"
"[13, 30, 42, 0, 50, 12, 24, 9, 14, 0, 15, 16, 3, 6, 18, 0, 22, 27, 49, 33, 8, 20, 0, 21, 39, 19, 32, 4, 47, 0, 38, 43, 28, 46, 41, 0, 26, 11, 23, 40, 0, 25, 5, 34, 44, 10, 0, 2, 1, 29, 0, 31, 48, 37, 17, 0, 36, 45, 7, 0, 35, 0, 0, 0]"
"[19, 18, 49, 12, 9, 30, 0, 5, 4, 22, 50, 0, 41, 14, 3, 28, 21, 0, 39, 15, 11, 17, 33, 0, 6, 34, 1, 40, 7, 16, 0, 42, 23, 47, 20, 0, 48, 13, 32, 38, 0, 31, 24, 46, 37, 0, 36, 44, 25, 10, 0, 2, 0, 8, 45, 27, 0, 26, 43, 0, 29, 35, 0, 0]"
"[22, 36, 21, 4, 38, 0, 1, 24, 20, 25, 7, 42, 47, 26, 0, 9, 44, 30, 33, 15, 10, 17, 0, 37, 3, 28, 13, 0, 12, 5, 43, 46, 14, 29, 0, 18, 23, 49, 31, 32, 2, 27, 0, 35, 16, 0, 50, 19, 41, 0, 6, 48, 11, 34, 0, 40, 45, 8, 0, 39, 0, 0, 0, 0]"
"[28, 44, 36, 11, 0, 1, 40, 23, 17, 14, 0, 30, 9, 10, 46, 27, 0, 31, 42, 3, 43, 2, 47, 0, 48, 21, 37, 39, 19, 0, 50, 32, 6, 12, 4, 8, 34, 33, 0, 25, 7, 16, 0, 49, 24, 13, 20, 45, 0, 22, 41, 0, 38, 18, 26, 0, 29, 15, 0, 35, 5, 0, 0, 0]"
"[31, 7, 14, 2, 50, 0, 18, 46, 24, 5, 13, 3, 0, 44, 36, 45, 23, 10, 0, 4, 15, 27, 43, 30, 0, 38, 26, 48, 20, 33, 22, 34, 0, 8, 11, 9, 17, 0, 42, 21, 1, 41, 37, 32, 0, 6, 12, 49, 25, 19, 0, 16, 40, 35, 0, 47, 0, 39, 29, 0, 28, 0, 0, 0]"
"[14, 9, 19, 45, 29, 0, 40, 24, 37, 28, 16, 20, 41, 0, 2, 36, 10, 38, 31, 35, 50, 0, 7, 48, 47, 1, 46, 0, 27, 4, 22, 30, 0, 17, 42, 8, 3, 43, 0, 21, 23, 5, 13, 6, 0, 15, 11, 34, 39, 0, 26, 44, 12, 0, 33, 32, 18, 0, 49, 0, 25, 0, 0, 0]"
"[6, 4, 48, 45, 47, 0, 33, 11, 39, 0, 16, 7, 22, 32, 0, 26, 44, 20, 40, 0, 18, 12, 14, 19, 10, 1, 0, 24, 29, 23, 9, 42, 0, 8, 2, 17, 21, 27, 0, 3, 49, 28, 31, 25, 0, 43, 46, 37, 0, 5, 30, 35, 36, 0, 41, 15, 13, 50, 0, 34, 0, 38, 0, 0]"
"[7, 45, 46, 1, 42, 0, 22, 25, 24, 36, 49, 26, 0, 14, 33, 15, 23, 19, 0, 21, 40, 12, 28, 29, 0, 27, 48, 2, 31, 11, 0, 39, 6, 13, 32, 20, 0, 44, 17, 47, 4, 50, 0, 10, 38, 9, 8, 41, 35, 0, 3, 16, 37, 0, 30, 34, 18, 0, 5, 43, 0, 0, 0, 0]"
"[36, 34, 8, 31, 9, 0, 7, 48, 19, 22, 23, 0, 12, 41, 49, 39, 25, 6, 29, 21, 0, 1, 17, 30, 28, 45, 15, 0, 2, 46, 20, 0, 38, 18, 13, 33, 0, 32, 4, 40, 37, 35, 0, 11, 3, 50, 42, 16, 0, 43, 5, 0, 27, 26, 44, 14, 0, 47, 24, 0, 10, 0, 0, 0]"
"[2, 32, 36, 10, 34, 0, 12, 45, 4, 9, 38, 26, 0, 31, 46, 16, 21, 17, 1, 43, 0, 11, 28, 15, 48, 35, 44, 33, 0, 22, 30, 20, 49, 42, 0, 37, 47, 40, 3, 0, 41, 8, 5, 0, 25, 7, 0, 6, 29, 0, 19, 0, 23, 39, 18, 50, 0, 24, 14, 0, 27, 13, 0, 0]"
"[33, 22, 19, 5, 23, 0, 9, 27, 7, 50, 10, 24, 0, 16, 18, 8, 49, 34, 0, 1, 15, 46, 36, 0, 14, 20, 26, 28, 0, 13, 47, 6, 29, 0, 43, 38, 40, 0, 31, 37, 42, 2, 0, 30, 4, 0, 3, 21, 32, 0, 11, 35, 17, 0, 25, 12, 39, 0, 45, 44, 41, 0, 48, 0]"
"[1, 50, 43, 12, 35, 38, 0, 45, 27, 28, 8, 0, 16, 6, 21, 36, 25, 44, 0, 47, 33, 7, 0, 34, 20, 3, 0, 11, 26, 10, 22, 29, 0, 19, 48, 23, 30, 0, 37, 17, 49, 24, 0, 15, 13, 46, 0, 18, 31, 5, 14, 2, 0, 4, 40, 0, 41, 9, 0, 42, 39, 0, 32, 0]"
"[38, 24, 42, 20, 12, 35, 45, 0, 36, 34, 23, 25, 26, 0, 21, 15, 19, 46, 37, 40, 0, 47, 29, 18, 43, 1, 0, 4, 16, 7, 33, 13, 44, 0, 32, 50, 48, 5, 9, 0, 30, 31, 14, 0, 28, 3, 10, 11, 0, 8, 39, 17, 0, 41, 22, 0, 27, 6, 0, 2, 0, 49, 0, 0]"
"[47, 35, 8, 50, 26, 2, 29, 17, 0, 19, 41, 22, 34, 45, 0, 32, 3, 37, 24, 0, 21, 31, 16, 5, 0, 40, 10, 33, 6, 0, 20, 44, 46, 28, 0, 9, 1, 12, 0, 30, 15, 25, 27, 0, 18, 43, 11, 48, 0, 49, 7, 14, 42, 0, 4, 13, 38, 0, 39, 23, 0, 36, 0, 0]"
"[13, 28, 32, 44, 36, 25, 0, 9, 49, 24, 11, 20, 0, 45, 5, 2, 6, 0, 35, 26, 30, 10, 16, 7, 0, 38, 29, 19, 46, 8, 34, 17, 0, 12, 39, 22, 3, 50, 0, 47, 40, 21, 4, 0, 1, 33, 23, 0, 48, 31, 42, 0, 14, 27, 43, 41, 0, 37, 15, 0, 18, 0, 0, 0]"
"[22, 2, 49, 1, 32, 15, 0, 23, 7, 25, 46, 30, 47, 0, 11, 48, 5, 21, 6, 13, 0, 12, 33, 41, 10, 31, 38, 42, 0, 19, 29, 35, 8, 0, 37, 40, 9, 28, 0, 43, 20, 17, 0, 3, 44, 50, 24, 0, 14, 34, 16, 36, 0, 27, 26, 45, 4, 0, 18, 0, 39, 0, 0, 0]"
"[28, 2, 34, 26, 39, 0, 23, 14, 18, 29, 11, 5, 0, 50, 21, 20, 30, 0, 12, 25, 10, 7, 22, 0, 19, 1, 41, 40, 8, 27, 24, 0, 45, 3, 13, 43, 49, 42, 0, 46, 16, 35, 48, 32, 33, 0, 9, 17, 36, 0, 38, 4, 47, 6, 0, 31, 0, 15, 0, 44, 37, 0, 0, 0]"
"[41, 8, 50, 14, 0, 37, 26, 18, 2, 11, 47, 1, 0, 46, 48, 6, 12, 0, 13, 32, 38, 35, 15, 23, 0, 34, 4, 43, 10, 36, 0, 28, 42, 5, 21, 0, 33, 3, 0, 7, 27, 19, 29, 0, 40, 30, 49, 0, 20, 31, 17, 0, 22, 45, 0, 25, 9, 44, 0, 24, 39, 0, 16, 0]"
"[3, 29, 22, 48, 24, 10, 0, 1, 13, 7, 18, 0, 31, 36, 19, 46, 30, 41, 0, 26, 17, 8, 49, 12, 0, 5, 23, 2, 47, 0, 50, 20, 33, 4, 6, 15, 0, 14, 34, 21, 45, 28, 0, 44, 27, 35, 0, 25, 0, 11, 16, 42, 0, 38, 43, 32, 37, 9, 0, 39, 0, 40, 0, 0]"
"[27, 34, 15, 37, 8, 18, 0, 36, 6, 20, 41, 38, 2, 0, 10, 31, 22, 50, 45, 12, 33, 0, 9, 47, 25, 29, 0, 23, 42, 1, 49, 46, 5, 0, 4, 11, 39, 24, 16, 0, 21, 32, 17, 0, 40, 35, 3, 13, 19, 0, 28, 44, 48, 0, 30, 7, 43, 14, 0, 26, 0, 0, 0, 0]"
"[48, 6, 7, 50, 24, 8, 0, 41, 17, 14, 27, 0, 30, 37, 3, 22, 18, 42, 0, 2, 21, 36, 5, 40, 0, 34, 20, 9, 16, 15, 29, 1, 0, 4, 25, 10, 31, 0, 44, 11, 35, 39, 0, 13, 23, 38, 0, 33, 28, 0, 43, 19, 46, 32, 0, 47, 12, 0, 26, 49, 0, 45, 0, 0]"
"[41, 23, 3, 38, 34, 39, 0, 26, 7, 43, 46, 6, 0, 29, 24, 13, 45, 27, 0, 4, 47, 12, 15, 18, 0, 32, 50, 5, 48, 44, 0, 42, 28, 33, 22, 31, 20, 17, 0, 19, 9, 1, 2, 35, 49, 0, 8, 30, 10, 0, 11, 25, 14, 0, 37, 36, 0, 40, 0, 21, 16, 0, 0, 0]"
"[10, 21, 8, 34, 9, 5, 48, 0, 19, 20, 39, 30, 47, 27, 28, 0, 15, 11, 7, 22, 36, 0, 17, 33, 35, 4, 0, 40, 14, 29, 12, 0, 25, 3, 13, 23, 0, 49, 46, 26, 0, 37, 16, 24, 41, 32, 0, 45, 44, 1, 2, 18, 0, 38, 43, 0, 6, 31, 0, 50, 0, 42, 0, 0]"
"[1, 22, 4, 49, 11, 0, 37, 10, 3, 9, 0, 28, 46, 20, 43, 50, 0, 24, 21, 7, 29, 35, 17, 0, 47, 23, 0, 8, 26, 45, 31, 42, 18, 0, 5, 39, 25, 0, 41, 36, 0, 32, 6, 38, 30, 0, 16, 2, 0, 33, 48, 13, 0, 15, 14, 27, 0, 40, 44, 19, 0, 34, 12, 0]"
"[38, 13, 22, 21, 23, 41, 0, 4, 11, 20, 16, 9, 6, 0, 12, 42, 19, 28, 15, 33, 0, 37, 39, 35, 48, 0, 47, 26, 44, 8, 34, 36, 0, 30, 24, 31, 29, 1, 43, 0, 18, 49, 5, 0, 50, 32, 17, 3, 0, 25, 27, 14, 10, 0, 46, 40, 0, 45, 7, 0, 2, 0, 0, 0]"
"[3, 7, 42, 35, 21, 2, 0, 10, 33, 28, 22, 12, 27, 31, 0, 14, 40, 47, 41, 24, 0, 25, 19, 4, 44, 29, 17, 30, 0, 43, 8, 6, 45, 36, 0, 16, 46, 9, 5, 32, 20, 0, 15, 23, 0, 26, 49, 50, 0, 18, 48, 38, 1, 0, 11, 37, 0, 13, 0, 39, 0, 34, 0, 0]"
"[13, 22, 4, 16, 24, 15, 14, 0, 11, 7, 9, 50, 43, 0, 28, 5, 42, 45, 25, 0, 36, 10, 2, 46, 40, 0, 1, 48, 29, 17, 44, 6, 0, 34, 35, 8, 47, 12, 0, 33, 3, 31, 23, 0, 38, 20, 37, 0, 39, 19, 41, 0, 26, 18, 30, 32, 0, 49, 0, 27, 0, 21, 0, 0]"
"[45, 46, 10, 26, 43, 32, 6, 40, 0, 35, 23, 49, 4, 39, 2, 41, 0, 19, 47, 29, 5, 1, 0, 30, 13, 15, 17, 50, 42, 44, 0, 14, 34, 12, 20, 48, 0, 24, 27, 38, 18, 33, 3, 0, 8, 31, 0, 11, 22, 9, 0, 21, 25, 0, 36, 28, 0, 37, 16, 0, 7, 0, 0, 0]"
"[45, 30, 32, 24, 44, 47, 0, 3, 37, 21, 2, 6, 31, 43, 19, 0, 17, 35, 40, 22, 41, 7, 33, 0, 18, 23, 4, 36, 29, 0, 13, 10, 5, 49, 1, 26, 0, 46, 11, 25, 16, 14, 0, 34, 50, 0, 12, 8, 28, 0, 27, 20, 48, 0, 39, 15, 0, 9, 0, 38, 42, 0, 0, 0]"
"[15, 27, 13, 31, 12, 0, 7, 6, 30, 29, 41, 50, 0, 23, 14, 20, 16, 22, 3, 36, 0, 42, 48, 1, 0, 32, 34, 45, 26, 24, 9, 5, 38, 0, 19, 10, 25, 2, 0, 33, 47, 11, 8, 40, 0, 35, 4, 49, 18, 0, 46, 43, 44, 0, 39, 28, 17, 0, 21, 0, 37, 0, 0, 0]"
"[38, 6, 24, 28, 29, 21, 0, 20, 42, 8, 41, 14, 0, 17, 45, 44, 1, 37, 36, 0, 49, 16, 30, 46, 13, 25, 0, 19, 35, 23, 7, 5, 22, 15, 3, 0, 32, 48, 43, 10, 50, 0, 2, 4, 31, 39, 0, 34, 12, 11, 0, 9, 26, 18, 33, 0, 27, 0, 47, 40, 0, 0, 0, 0]"
"[8, 28, 16, 20, 18, 3, 13, 0, 22, 10, 43, 4, 0, 42, 25, 47, 2, 17, 23, 0, 37, 27, 19, 30, 33, 0, 29, 45, 24, 48, 0, 49, 50, 1, 14, 11, 40, 0, 31, 21, 46, 6, 0, 15, 26, 36, 0, 44, 9, 32, 39, 0, 41, 7, 38, 12, 0, 35, 5, 0, 34, 0, 0, 0]"
"[44, 7, 18, 0, 36, 11, 48, 41, 40, 5, 0, 9, 50, 49, 2, 10, 39, 21, 0, 1, 22, 38, 0, 28, 31, 12, 29, 20, 30, 37, 0, 43, 27, 3, 15, 0, 45, 17, 19, 13, 4, 46, 0, 23, 26, 25, 6, 0, 16, 8, 32, 42, 33, 14, 0, 35, 24, 0, 34, 0, 47, 0, 0, 0]"
"[8, 32, 42, 15, 31, 17, 0, 21, 16, 48, 29, 45, 49, 38, 6, 0, 20, 12, 14, 27, 41, 25, 0, 13, 22, 26, 0, 39, 50, 1, 36, 5, 23, 0, 44, 10, 30, 33, 2, 0, 11, 47, 18, 34, 19, 0, 7, 4, 43, 0, 28, 3, 37, 35, 40, 0, 9, 46, 0, 24, 0, 0, 0, 0]"
"[47, 42, 19, 35, 18, 50, 17, 0, 31, 45, 40, 33, 3, 7, 27, 0, 16, 14, 26, 41, 39, 44, 20, 0, 46, 29, 25, 49, 22, 0, 21, 34, 5, 15, 6, 36, 0, 11, 23, 43, 0, 1, 38, 28, 30, 10, 8, 12, 0, 48, 4, 9, 0, 24, 13, 2, 37, 0, 32, 0, 0, 0, 0, 0]"
"[24, 16, 35, 33, 13, 43, 0, 4, 23, 7, 2, 5, 1, 22, 31, 0, 48, 38, 21, 47, 8, 15, 34, 0, 41, 6, 30, 32, 0, 3, 36, 39, 45, 0, 27, 10, 50, 12, 14, 18, 0, 26, 29, 44, 9, 0, 11, 40, 25, 49, 0, 28, 42, 20, 0, 46, 0, 37, 19, 17, 0, 0, 0, 0]"
"[32, 17, 1, 7, 25, 18, 5, 0, 42, 33, 35, 12, 11, 13, 22, 40, 0, 24, 36, 43, 38, 0, 4, 41, 19, 16, 28, 0, 3, 50, 0, 47, 27, 26, 9, 0, 14, 39, 8, 0, 45, 46, 10, 21, 0, 20, 49, 0, 2, 23, 6, 31, 0, 30, 37, 15, 0, 48, 0, 29, 0, 44, 0, 34]"
"[34, 20, 12, 30, 31, 10, 5, 0, 23, 9, 33, 8, 36, 2, 0, 24, 15, 7, 35, 44, 46, 0, 26, 21, 49, 38, 28, 40, 0, 3, 37, 22, 27, 11, 18, 0, 6, 42, 13, 0, 16, 41, 1, 0, 17, 25, 4, 29, 47, 0, 45, 14, 39, 0, 19, 50, 32, 48, 0, 43, 0, 0, 0, 0]"
"[19, 11, 27, 42, 41, 0, 16, 24, 22, 17, 35, 0, 12, 13, 9, 39, 14, 4, 7, 0, 36, 38, 46, 0, 25, 40, 43, 45, 50, 48, 0, 23, 8, 34, 33, 47, 0, 10, 18, 1, 6, 49, 0, 2, 32, 0, 5, 21, 26, 44, 0, 29, 28, 15, 20, 0, 3, 31, 0, 37, 0, 30, 0, 0]"
"[44, 23, 15, 28, 5, 22, 0, 41, 2, 31, 10, 48, 34, 17, 0, 38, 37, 14, 20, 7, 4, 36, 0, 40, 29, 19, 13, 35, 0, 24, 30, 49, 32, 26, 21, 0, 16, 3, 45, 6, 0, 1, 47, 0, 50, 8, 11, 0, 12, 33, 43, 39, 0, 25, 42, 0, 18, 9, 27, 0, 46, 0, 0, 0]"
"[47, 6, 39, 4, 16, 0, 46, 29, 18, 5, 23, 44, 0, 30, 36, 14, 34, 0, 50, 27, 10, 41, 32, 1, 0, 8, 37, 7, 35, 17, 0, 25, 26, 40, 0, 15, 49, 45, 43, 28, 21, 0, 12, 33, 38, 31, 2, 0, 19, 24, 11, 0, 9, 22, 20, 42, 13, 0, 3, 0, 48, 0, 0, 0]"
"[9, 45, 3, 38, 8, 14, 13, 11, 0, 17, 23, 50, 18, 1, 47, 0, 25, 49, 36, 28, 21, 0, 24, 16, 2, 5, 33, 15, 22, 29, 0, 10, 42, 34, 26, 27, 39, 0, 37, 40, 41, 35, 46, 0, 20, 43, 6, 0, 31, 48, 44, 19, 7, 0, 12, 30, 32, 0, 4, 0, 0, 0, 0, 0]"
"[6, 9, 50, 26, 49, 23, 0, 45, 33, 25, 37, 3, 14, 42, 44, 0, 39, 12, 21, 40, 19, 0, 34, 18, 48, 30, 46, 0, 20, 4, 1, 16, 2, 0, 10, 43, 27, 8, 15, 29, 0, 5, 13, 22, 38, 0, 36, 32, 31, 24, 0, 41, 28, 35, 0, 47, 17, 7, 0, 11, 0, 0, 0, 0]"
"[42, 37, 40, 10, 18, 50, 0, 49, 21, 5, 39, 13, 48, 15, 4, 0, 27, 7, 33, 41, 0, 28, 38, 34, 31, 0, 2, 11, 16, 12, 44, 35, 0, 43, 24, 46, 3, 20, 22, 0, 45, 32, 29, 6, 0, 8, 23, 36, 26, 19, 0, 25, 47, 0, 30, 9, 0, 17, 0, 1, 14, 0, 0, 0]"
"[9, 15, 18, 29, 34, 45, 0, 47, 3, 27, 36, 0, 23, 31, 39, 11, 19, 0, 42, 4, 6, 44, 0, 5, 2, 30, 24, 7, 0, 43, 41, 38, 28, 14, 21, 22, 0, 10, 12, 20, 0, 8, 1, 13, 25, 0, 49, 32, 33, 40, 0, 46, 26, 16, 0, 37, 35, 50, 0, 48, 17, 0, 0, 0]"
"[11, 13, 27, 32, 22, 0, 4, 10, 50, 37, 39, 0, 21, 34, 49, 40, 0, 15, 48, 38, 41, 29, 0, 42, 35, 16, 33, 12, 0, 44, 18, 6, 5, 7, 0, 46, 3, 26, 2, 25, 23, 0, 47, 43, 9, 0, 20, 24, 8, 0, 14, 19, 0, 31, 28, 17, 1, 36, 0, 45, 30, 0, 0, 0]"
"[47, 18, 49, 48, 7, 27, 13, 20, 22, 0, 4, 15, 5, 26, 14, 0, 9, 12, 44, 23, 29, 46, 31, 0, 25, 40, 1, 36, 39, 0, 6, 33, 10, 35, 43, 0, 38, 32, 30, 41, 3, 0, 34, 8, 17, 16, 0, 24, 19, 21, 42, 37, 45, 0, 28, 50, 0, 2, 11, 0, 0, 0, 0, 0]"
"[36, 47, 11, 5, 46, 0, 39, 22, 40, 25, 32, 48, 0, 18, 30, 8, 43, 10, 0, 15, 7, 34, 9, 0, 33, 4, 13, 27, 35, 2, 0, 3, 19, 6, 20, 23, 0, 21, 29, 12, 24, 41, 26, 0, 44, 14, 38, 16, 42, 0, 1, 31, 0, 28, 49, 50, 17, 0, 45, 0, 37, 0, 0, 0]"
"[14, 29, 2, 35, 0, 32, 19, 39, 25, 0, 47, 15, 22, 43, 18, 45, 11, 0, 31, 4, 6, 27, 3, 0, 10, 37, 24, 48, 50, 0, 40, 1, 21, 33, 26, 0, 41, 38, 9, 42, 28, 30, 0, 23, 16, 46, 20, 12, 5, 0, 34, 17, 0, 36, 8, 0, 7, 13, 0, 44, 49, 0, 0, 0]"
"[22, 31, 40, 46, 25, 35, 0, 11, 34, 3, 23, 26, 13, 0, 2, 33, 39, 21, 17, 14, 6, 0, 47, 24, 32, 20, 10, 48, 0, 36, 41, 9, 44, 7, 12, 0, 45, 8, 19, 38, 0, 28, 42, 15, 43, 0, 5, 49, 29, 4, 1, 0, 18, 16, 0, 37, 30, 0, 27, 50, 0, 0, 0, 0]"
"[45, 7, 41, 6, 26, 5, 40, 46, 0, 39, 25, 42, 10, 11, 35, 0, 31, 48, 27, 17, 2, 0, 28, 30, 32, 49, 23, 47, 0, 21, 16, 50, 38, 18, 22, 0, 36, 34, 0, 12, 1, 9, 4, 44, 37, 0, 8, 24, 0, 20, 15, 19, 43, 0, 33, 29, 0, 13, 3, 0, 14, 0, 0, 0]"
"[42, 31, 24, 3, 0, 36, 28, 38, 47, 30, 20, 19, 0, 50, 1, 13, 11, 33, 0, 23, 32, 22, 12, 26, 0, 2, 8, 37, 17, 15, 0, 40, 14, 49, 16, 4, 10, 9, 0, 18, 41, 46, 27, 39, 0, 35, 44, 6, 21, 0, 34, 45, 5, 0, 25, 29, 7, 0, 43, 48, 0, 0, 0, 0]"
"[39, 49, 43, 6, 23, 45, 0, 32, 28, 11, 38, 47, 0, 30, 9, 33, 48, 34, 24, 0, 40, 18, 15, 7, 0, 4, 42, 27, 12, 14, 10, 0, 26, 1, 22, 8, 46, 3, 0, 17, 20, 25, 0, 19, 31, 5, 35, 0, 29, 21, 44, 0, 16, 2, 0, 36, 50, 0, 37, 13, 0, 41, 0, 0]"
"[45, 4, 2, 31, 36, 0, 13, 21, 42, 3, 16, 0, 34, 39, 25, 29, 0, 7, 49, 10, 50, 41, 0, 17, 12, 14, 24, 46, 43, 0, 32, 47, 8, 1, 28, 0, 15, 40, 37, 23, 0, 18, 5, 38, 48, 22, 0, 33, 35, 6, 0, 20, 26, 27, 0, 9, 19, 0, 30, 44, 11, 0, 0, 0]"
"[24, 12, 2, 30, 50, 0, 48, 46, 21, 18, 3, 0, 8, 1, 28, 45, 44, 35, 0, 36, 4, 39, 25, 37, 6, 26, 0, 27, 15, 34, 16, 43, 0, 47, 31, 49, 5, 0, 41, 13, 9, 0, 40, 23, 0, 7, 29, 32, 0, 20, 10, 42, 0, 19, 22, 0, 17, 14, 11, 0, 38, 33, 0, 0]"
"[9, 28, 20, 14, 1, 0, 12, 16, 43, 24, 11, 44, 26, 0, 4, 29, 19, 27, 37, 32, 0, 10, 41, 18, 35, 0, 21, 47, 33, 2, 40, 15, 0, 13, 36, 42, 23, 46, 31, 0, 8, 30, 34, 7, 50, 0, 5, 48, 0, 3, 38, 6, 0, 45, 17, 25, 0, 49, 0, 22, 0, 39, 0, 0]"
"[31, 25, 26, 23, 34, 0, 8, 36, 18, 32, 30, 0, 5, 20, 13, 14, 37, 33, 21, 0, 24, 47, 10, 27, 0, 45, 44, 4, 17, 42, 29, 9, 0, 22, 6, 2, 48, 35, 3, 0, 12, 41, 16, 38, 0, 28, 15, 19, 1, 39, 49, 0, 43, 40, 7, 0, 46, 0, 50, 11, 0, 0, 0, 0]"
